case_id,e1,e2,e3,t1,t2,t3,top_uz_mae_pct,top_uz_relative_l2_pct,top_uz_mean_abs_error,top_uz_max_pct,volume_mae_pct,volume_relative_l2_pct,volume_mean_abs_error,volume_max_pct,avg_uz_fem,avg_uz_pinn,avg_displacement_relative_error_pct,peak_fem_uz,peak_pinn_uz,fem_seconds,pinn_eval_seconds,n_eval_points
random_interior_030,6.909101,2.5267048,1.9182021,0.062653246,0.091499902,0.03492034,12.725320,61.784598,0.02241192852,64.296158,5.350259,61.030834,0.00942291586,64.296158,-0.03470943723,-0.01314641779,62.128823,-0.1761207528,-0.06288187525,1.526362,0.002066,2601
random_interior_031,8.4026115,3.8102867,3.6214116,0.060788897,0.053912454,0.070823209,12.637919,60.718462,0.01602794196,63.059236,5.482945,62.875539,0.00695370239,63.059236,-0.02545493805,-0.009338689442,63.323560,-0.1268242169,-0.04684983409,0.881381,0.002041,2601
random_interior_032,7.7028133,4.657839,5.403795,0.048984844,0.048119961,0.067957919,12.813797,59.958716,0.01783242956,61.884999,5.515611,61.748769,0.007675846727,62.485113,-0.02915228587,-0.01118486179,61.639380,-0.1391658556,-0.05304306703,0.938549,0.002069,2601
random_interior_033,4.7368867,1.7121367,8.6510512,0.022523042,0.024797701,0.086417798,11.034174,48.725695,0.02695080086,46.798096,4.879790,49.691414,0.01199205641,47.225169,-0.05281206293,-0.02588113741,50.994248,-0.2442484576,-0.1299448299,1.278211,0.002128,2601
random_interior_034,8.3411291,5.0257461,9.855794,0.047350186,0.040919765,0.091791826,11.552345,53.145058,0.009585830586,53.651444,5.021158,55.014113,0.004166424156,54.122729,-0.01724137675,-0.007544399092,56.244068,-0.08297735537,-0.03845880581,1.350961,0.002302,2601
random_interior_035,5.8421233,2.8365495,7.9419811,0.091236937,0.040531711,0.054212357,11.725023,55.363724,0.01380462614,56.111930,4.817130,55.938188,0.005671517817,56.655525,-0.02367966245,-0.009966144311,57.920743,-0.1177364527,-0.05167225636,1.276635,0.002066,2601
random_interior_036,7.0940611,2.9032055,2.4575772,0.067011752,0.082944673,0.087950649,11.363040,60.089471,0.01396395163,62.869260,4.501842,60.343813,0.005532278352,62.869260,-0.02162729113,-0.008098774841,62.559036,-0.1228892214,-0.04562967772,0.961572,0.002031,2601
random_interior_037,6.182541,2.9520962,9.9281043,0.0523372,0.086485362,0.045995866,12.931432,62.534502,0.01605993903,64.154370,5.097320,62.065527,0.006333889883,64.817426,-0.02492500984,-0.009159071413,63.254401,-0.124193042,-0.04451777814,1.235968,0.002096,2601
random_interior_038,9.8995924,9.1148523,5.1276024,0.084442753,0.098263827,0.056087793,10.330867,51.924443,0.005395558598,53.643386,4.299478,51.049262,0.002245512088,53.643386,-0.009464338621,-0.004332990787,54.228250,-0.05222754841,-0.02421092289,1.110199,0.002082,2601
random_interior_039,8.1204133,2.9919776,7.9097061,0.046653323,0.037729562,0.028431892,11.678157,55.295675,0.03543089462,58.304894,4.887599,55.999440,0.01492484471,59.091036,-0.06531613801,-0.03001106774,54.073395,-0.3033945656,-0.1265006862,1.362520,0.002135,2601
random_interior_040,5.8181015,2.2237916,8.4299865,0.079309366,0.072342867,0.0630449,13.128652,66.505467,0.01437189199,68.622777,5.068962,66.409774,0.005548976551,69.217259,-0.02083621673,-0.006745263615,67.629631,-0.1094696731,-0.03434854386,1.268818,0.002195,2601
